month,dayofweek_int,timebins,day,year,lane 1,lane 2,lane 3 ,lane 4,lane 5,month_str,dayofweek_str
6,5,noon_2PM,11.0,2005.0,0.06,3.13,3.44,0.0,1.45,"June, 33.4 (2005)",Sat
6,6,10AM_noon,15.5,2005.0,0.23,3.14999,2.17,0.0,2.234995,"June, 33.4 (2005)",Sun
6,6,10PM_midnight,15.5,2005.0,0.22499999999999998,1.955,0.49,0.0,1.225,"June, 33.4 (2005)",Sun
6,6,2AM_4AM,15.5,2005.0,0.1,2.3549949999999997,0.46499999999999997,0.0,0.8799999999999999,"June, 33.4 (2005)",Sun
6,6,2PM_4PM,12.0,2005.0,0.3,2.28999,1.33,0.0,1.67,"June, 33.4 (2005)",Sun
6,6,4AM_6AM,12.0,2005.0,0.04,2.48,1.14,0.0,0.83,"June, 33.4 (2005)",Sun
6,6,4PM_6PM,19.0,2005.0,0.61,2.44,1.73,0.0,1.12,"June, 33.4 (2005)",Sun
6,6,6AM_8AM,15.5,2005.0,0.425,3.7349900000000003,1.804995,0.0,1.6099999999999999,"June, 33.4 (2005)",Sun
6,6,6PM_8PM,15.5,2005.0,0.515,2.2699949999999998,0.46499999999999997,0.0,1.45,"June, 33.4 (2005)",Sun
6,6,8AM_10AM,19.0,2005.0,0.08,2.08,2.65,0.0,2.1,"June, 33.4 (2005)",Sun
6,6,8PM_10PM,15.5,2005.0,0.615,2.0299899999999997,1.63,0.0,1.15,"June, 33.4 (2005)",Sun
6,6,midnight_2AM,15.5,2005.0,0.31999999999999995,2.215,0.655,0.0,0.81,"June, 33.4 (2005)",Sun
6,6,noon_2PM,15.5,2005.0,0.325,3.0700000000000003,1.375,0.0,1.495,"June, 33.4 (2005)",Sun
7,0,10AM_noon,11.0,2005.0,2.55999,3.05999,1.14,0.0,0.23,"July, 35.3 (2005)",Mon
7,0,10PM_midnight,11.0,2005.0,2.55999,3.28999,0.78,0.01,0.05,"July, 35.3 (2005)",Mon
7,0,2AM_4AM,18.0,2005.0,2.55999,3.4,1.03,0.01,0.11,"July, 35.3 (2005)",Mon
7,0,2PM_4PM,14.5,2005.0,2.55999,2.595,0.815,0.005,0.08,"July, 35.3 (2005)",Mon
7,0,4AM_6AM,14.5,2005.0,2.55999,3.144995,1.135,0.005,0.125,"July, 35.3 (2005)",Mon
7,0,4PM_6PM,11.0,2005.0,2.55999,3.2,0.79,0.0,0.05,"July, 35.3 (2005)",Mon
7,0,6AM_8AM,11.0,2005.0,2.55999,3.24,1.03,0.0,0.18,"July, 35.3 (2005)",Mon
7,0,6PM_8PM,18.0,2005.0,2.55999,2.15,0.72,0.01,0.07,"July, 35.3 (2005)",Mon
7,0,8AM_10AM,18.0,2005.0,2.55999,3.49,1.5,0.01,0.17,"July, 35.3 (2005)",Mon
7,0,8PM_10PM,14.5,2005.0,2.55999,2.515,0.735,0.005,0.04,"July, 35.3 (2005)",Mon
7,0,midnight_2AM,11.0,2005.0,2.55999,3.53999,1.08,0.0,0.06,"July, 35.3 (2005)",Mon
7,0,noon_2PM,18.0,2005.0,2.55999,2.78999,0.76,0.01,0.08,"July, 35.3 (2005)",Mon
7,1,10AM_noon,12.0,2005.0,2.55999,3.3399900000000002,1.44,0.0,0.08,"July, 35.3 (2005)",Tue
7,1,10PM_midnight,12.0,2005.0,2.55999,3.56999,1.1,0.0,0.04,"July, 35.3 (2005)",Tue
7,1,2AM_4AM,15.5,2005.0,2.55999,2.769995,0.865,0.005,0.065,"July, 35.3 (2005)",Tue
7,1,2PM_4PM,15.5,2005.0,2.55999,3.2849950000000003,1.25,0.005,0.13,"July, 35.3 (2005)",Tue
7,1,4AM_6AM,12.0,2005.0,2.55999,3.51999,1.3,0.0,0.07,"July, 35.3 (2005)",Tue
7,1,4PM_6PM,12.0,2005.0,2.55999,3.45,0.87,0.0,0.08,"July, 35.3 (2005)",Tue
7,1,6AM_8AM,19.0,2005.0,2.55999,2.49,1.0,0.0,0.11,"July, 35.3 (2005)",Tue
7,1,6PM_8PM,19.0,2005.0,2.55999,3.74999,1.78,0.01,0.11,"July, 35.3 (2005)",Tue
7,1,8AM_10AM,15.5,2005.0,2.55999,3.4050000000000002,1.3,0.005,0.10500000000000001,"July, 35.3 (2005)",Tue
7,1,8PM_10PM,15.5,2005.0,2.55999,3.499995,0.935,0.005,0.07,"July, 35.3 (2005)",Tue
7,1,midnight_2AM,19.0,2005.0,2.55999,1.7499900000000002,0.76,0.01,0.05,"July, 35.3 (2005)",Tue
7,1,noon_2PM,19.0,2005.0,2.55999,3.38,1.43,0.01,0.06,"July, 35.3 (2005)",Tue
7,2,10AM_noon,13.0,2005.0,2.55999,3.3399900000000002,1.45,0.0,0.13,"July, 35.3 (2005)",Wed
7,2,10PM_midnight,13.0,2005.0,2.55999,3.44,1.76,0.0,0.11,"July, 35.3 (2005)",Wed
7,2,2AM_4AM,16.5,2005.0,2.55999,3.344995,1.005,0.005,0.10500000000000001,"July, 35.3 (2005)",Wed
7,2,2PM_4PM,16.5,2005.0,2.55999,3.129995,1.315,0.005,0.15000000000000002,"July, 35.3 (2005)",Wed
7,2,4AM_6AM,13.0,2005.0,2.55999,3.74,1.44,0.0,0.1,"July, 35.3 (2005)",Wed
7,2,4PM_6PM,13.0,2005.0,2.55999,3.55999,1.87999,0.0,0.11,"July, 35.3 (2005)",Wed
7,2,6AM_8AM,20.0,2005.0,2.55999,3.55999,1.61999,0.0,0.19,"July, 35.3 (2005)",Wed
7,2,6PM_8PM,20.0,2005.0,2.55999,3.69,1.68,0.01,0.09,"July, 35.3 (2005)",Wed
7,2,8AM_10AM,16.5,2005.0,2.55999,4.014995,2.074995,0.005,0.225,"July, 35.3 (2005)",Wed
7,2,8PM_10PM,16.5,2005.0,2.55999,2.859995,1.629995,0.005,0.2,"July, 35.3 (2005)",Wed
7,2,midnight_2AM,20.0,2005.0,2.55999,3.42,1.25,0.01,0.07,"July, 35.3 (2005)",Wed
7,2,noon_2PM,20.0,2005.0,2.55999,3.57999,1.39,0.01,0.12,"July, 35.3 (2005)",Wed
7,3,10AM_noon,14.0,2005.0,2.55999,3.73,1.96,0.0,0.14,"July, 35.3 (2005)",Thu
7,3,10PM_midnight,17.5,2005.0,2.55999,3.004995,0.935,0.0,0.08,"July, 35.3 (2005)",Thu
7,3,2AM_4AM,17.5,2005.0,2.55999,3.199995,1.745,0.005,0.31,"July, 35.3 (2005)",Thu
7,3,2PM_4PM,17.5,2005.0,2.55999,3.3299900000000004,1.45,0.0,0.28500000000000003,"July, 35.3 (2005)",Thu
7,3,4AM_6AM,14.0,2005.0,2.55999,3.80999,1.93,0.0,0.29,"July, 35.3 (2005)",Thu
7,3,4PM_6PM,14.0,2005.0,2.55999,3.2,1.41,0.0,0.1,"July, 35.3 (2005)",Thu
7,3,6AM_8AM,21.0,2005.0,2.55999,3.47,1.61999,0.01,0.15,"July, 35.3 (2005)",Thu
7,3,6PM_8PM,21.0,2005.0,2.55999,3.01999,0.98,0.0,0.05,"July, 35.3 (2005)",Thu
7,3,8AM_10AM,17.5,2005.0,2.55999,3.78999,2.045,0.0,0.63,"July, 35.3 (2005)",Thu
7,3,8PM_10PM,17.5,2005.0,2.55999,2.7800000000000002,0.875,0.0,0.14,"July, 35.3 (2005)",Thu
7,3,midnight_2AM,21.0,2005.0,2.55999,3.6099900000000003,1.58,0.01,0.08,"July, 35.3 (2005)",Thu
7,3,noon_2PM,21.0,2005.0,2.55999,3.36999,1.42,0.0,0.13,"July, 35.3 (2005)",Thu
7,4,10AM_noon,15.0,2005.0,2.55999,3.42,1.67,0.0,0.25,"July, 35.3 (2005)",Fri
7,4,10PM_midnight,15.0,2005.0,2.55999,3.42,1.06,0.0,0.16,"July, 35.3 (2005)",Fri
7,4,2AM_4AM,15.0,2005.0,2.55999,3.314995,1.415,0.0,0.08499999999999999,"July, 35.3 (2005)",Fri
7,4,2PM_4PM,15.0,2005.0,2.55999,3.175,1.3450000000000002,0.0,0.1,"July, 35.3 (2005)",Fri
7,4,4AM_6AM,15.0,2005.0,2.55999,3.56999,1.41,0.0,0.21,"July, 35.3 (2005)",Fri
7,4,4PM_6PM,15.0,2005.0,2.55999,2.97,1.06,0.0,0.12,"July, 35.3 (2005)",Fri
7,4,6AM_8AM,15.0,2005.0,2.55999,3.66,1.53,0.0,0.34,"July, 35.3 (2005)",Fri
7,4,6PM_8PM,15.0,2005.0,2.55999,3.27999,1.06,0.0,0.12,"July, 35.3 (2005)",Fri
7,4,8AM_10AM,15.0,2005.0,2.55999,3.725,1.3599999999999999,0.0,0.185,"July, 35.3 (2005)",Fri
7,4,8PM_10PM,15.0,2005.0,2.55999,3.215,1.2850000000000001,0.0,0.05,"July, 35.3 (2005)",Fri
7,4,midnight_2AM,11.5,2005.0,2.55999,3.2099900000000003,1.24,0.0,0.22,"July, 35.3 (2005)",Fri
7,4,noon_2PM,15.0,2005.0,2.55999,3.1099900000000003,1.22,0.0,0.2,"July, 35.3 (2005)",Fri
7,5,10AM_noon,16.0,2005.0,2.55999,3.6099900000000003,1.76,0.0,0.21,"July, 35.3 (2005)",Sat
7,5,10PM_midnight,16.0,2005.0,2.55999,1.98,0.9,0.0,0.14,"July, 35.3 (2005)",Sat
7,5,2AM_4AM,16.0,2005.0,2.55999,3.4849900000000003,1.455,0.0,0.10500000000000001,"July, 35.3 (2005)",Sat
7,5,2PM_4PM,16.0,2005.0,2.55999,3.035,1.25,0.0,0.14,"July, 35.3 (2005)",Sat
7,5,4AM_6AM,16.0,2005.0,2.55999,3.68,1.32,0.0,0.25,"July, 35.3 (2005)",Sat
7,5,4PM_6PM,16.0,2005.0,2.55999,1.32,0.79,0.0,0.1,"July, 35.3 (2005)",Sat
7,5,6AM_8AM,16.0,2005.0,2.55999,3.31999,1.37,0.0,0.2,"July, 35.3 (2005)",Sat
7,5,6PM_8PM,16.0,2005.0,2.55999,2.75999,1.4,0.0,0.14,"July, 35.3 (2005)",Sat
7,5,8AM_10AM,16.0,2005.0,2.55999,3.3,1.505,0.0,0.28,"July, 35.3 (2005)",Sat
7,5,8PM_10PM,16.0,2005.0,2.55999,1.9149950000000002,0.925,0.0,0.125,"July, 35.3 (2005)",Sat
7,5,midnight_2AM,16.0,2005.0,2.55999,3.29999,1.41,0.0,0.18,"July, 35.3 (2005)",Sat
7,5,noon_2PM,16.0,2005.0,2.55999,3.30999,1.28,0.0,0.21,"July, 35.3 (2005)",Sat
7,6,10AM_noon,17.0,2005.0,2.55999,3.36999,1.87999,0.0,0.27,"July, 35.3 (2005)",Sun
7,6,10PM_midnight,17.0,2005.0,2.55999,1.46,0.7,0.01,0.05,"July, 35.3 (2005)",Sun
7,6,2AM_4AM,17.0,2005.0,2.55999,1.975,1.305,0.0,0.15,"July, 35.3 (2005)",Sun
7,6,2PM_4PM,17.0,2005.0,2.55999,3.26499,1.46,0.005,0.11,"July, 35.3 (2005)",Sun
7,6,4AM_6AM,17.0,2005.0,2.55999,2.4,1.32,0.0,0.27,"July, 35.3 (2005)",Sun
7,6,4PM_6PM,17.0,2005.0,2.55999,3.07999,0.79,0.0,0.1,"July, 35.3 (2005)",Sun
7,6,6AM_8AM,17.0,2005.0,2.55999,2.78999,1.78,0.0,0.3,"July, 35.3 (2005)",Sun
7,6,6PM_8PM,17.0,2005.0,2.55999,2.71,0.73,0.0,0.11,"July, 35.3 (2005)",Sun
7,6,8AM_10AM,17.0,2005.0,2.55999,3.469995,1.45,0.0,0.23500000000000001,"July, 35.3 (2005)",Sun
7,6,8PM_10PM,17.0,2005.0,2.55999,2.315,0.89,0.005,0.10500000000000001,"July, 35.3 (2005)",Sun
7,6,midnight_2AM,17.0,2005.0,2.55999,2.36,1.33,0.0,0.17,"July, 35.3 (2005)",Sun
7,6,noon_2PM,17.0,2005.0,2.55999,3.32999,1.64,0.0,0.21,"July, 35.3 (2005)",Sun
8,0,10AM_noon,15.0,2005.0,2.54999,1.9999900000000002,0.8,0.0,1.81,"August, 35.7 (2005)",Mon
8,0,10PM_midnight,15.0,2005.0,2.46,1.65,0.99,0.0,1.9999900000000002,"August, 35.7 (2005)",Mon
8,0,2AM_4AM,15.0,2005.0,2.5299899999999997,1.955,0.685,0.0,1.9,"August, 35.7 (2005)",Mon
8,0,2PM_4PM,15.0,2005.0,2.489995,1.7850000000000001,0.68,0.0,1.754995,"August, 35.7 (2005)",Mon
8,0,4AM_6AM,15.0,2005.0,2.81999,2.47,1.03,0.0,1.78,"August, 35.7 (2005)",Mon
8,0,4PM_6PM,15.0,2005.0,2.54999,1.5,0.85,0.0,1.86999,"August, 35.7 (2005)",Mon
8,0,6AM_8AM,15.0,2005.0,2.71,2.38,0.9,0.0,1.93,"August, 35.7 (2005)",Mon
8,0,6PM_8PM,15.0,2005.0,2.55999,1.7,0.94,0.0,1.9,"August, 35.7 (2005)",Mon
8,0,8AM_10AM,15.0,2005.0,2.53999,2.044995,0.665,0.0,1.7799999999999998,"August, 35.7 (2005)",Mon
8,0,8PM_10PM,15.0,2005.0,2.57499,2.02499,0.8,0.0,2.0149999999999997,"August, 35.7 (2005)",Mon
8,0,midnight_2AM,11.5,2005.0,2.415,1.855,0.7,0.005,1.095,"August, 35.7 (2005)",Mon
8,0,noon_2PM,15.0,2005.0,2.51999,1.71,0.83,0.0,1.86999,"August, 35.7 (2005)",Mon
8,1,10AM_noon,16.0,2005.0,2.36,1.96,0.73,0.0,0.67,"August, 35.7 (2005)",Tue
8,1,10PM_midnight,16.0,2005.0,2.1,1.66,0.9,0.0,0.49,"August, 35.7 (2005)",Tue
8,1,2AM_4AM,16.0,2005.0,2.214995,1.625,0.8900000000000001,0.0,1.824995,"August, 35.7 (2005)",Tue
8,1,2PM_4PM,16.0,2005.0,2.479995,1.6600000000000001,0.895,0.0,1.7650000000000001,"August, 35.7 (2005)",Tue
8,1,4AM_6AM,16.0,2005.0,2.45,1.54,1.07,0.0,1.84,"August, 35.7 (2005)",Tue
8,1,4PM_6PM,16.0,2005.0,2.27999,1.76,0.9,0.0,0.74,"August, 35.7 (2005)",Tue
8,1,6AM_8AM,16.0,2005.0,2.76999,1.85,0.91,0.0,0.84,"August, 35.7 (2005)",Tue
8,1,6PM_8PM,16.0,2005.0,1.67,1.01,0.65,0.0,0.48,"August, 35.7 (2005)",Tue
8,1,8AM_10AM,16.0,2005.0,3.21,1.935,0.92,0.0,0.96,"August, 35.7 (2005)",Tue
8,1,8PM_10PM,16.0,2005.0,2.009995,1.295,0.775,0.0,1.02,"August, 35.7 (2005)",Tue
8,1,midnight_2AM,16.0,2005.0,2.24,1.81,1.11,0.0,1.54,"August, 35.7 (2005)",Tue
8,1,noon_2PM,16.0,2005.0,2.26999,1.61,1.0,0.0,0.86,"August, 35.7 (2005)",Tue
8,2,10AM_noon,17.0,2005.0,2.74,1.77,0.86,0.0,0.79,"August, 35.7 (2005)",Wed
8,2,10PM_midnight,17.0,2005.0,2.17,1.32,0.94,0.0,0.62,"August, 35.7 (2005)",Wed
8,2,2AM_4AM,17.0,2005.0,2.495,1.21,0.665,0.0,1.2,"August, 35.7 (2005)",Wed
8,2,2PM_4PM,17.0,2005.0,2.46,1.805,0.895,0.0,1.45,"August, 35.7 (2005)",Wed
8,2,4AM_6AM,17.0,2005.0,2.56999,1.89,0.88,0.0,0.83,"August, 35.7 (2005)",Wed
8,2,4PM_6PM,17.0,2005.0,2.61,1.93,1.11,0.0,1.17,"August, 35.7 (2005)",Wed
8,2,6AM_8AM,17.0,2005.0,3.25999,2.2,0.89,0.0,0.77,"August, 35.7 (2005)",Wed
8,2,6PM_8PM,17.0,2005.0,2.41,1.76,0.99,0.0,0.49,"August, 35.7 (2005)",Wed
8,2,8AM_10AM,17.0,2005.0,2.879995,1.8900000000000001,0.79,0.0,1.25,"August, 35.7 (2005)",Wed
8,2,8PM_10PM,17.0,2005.0,2.415,1.2149999999999999,0.685,0.0,1.114995,"August, 35.7 (2005)",Wed
8,2,midnight_2AM,17.0,2005.0,2.04999,1.81,0.81,0.0,0.19,"August, 35.7 (2005)",Wed
8,2,noon_2PM,17.0,2005.0,2.41,1.97,0.8,0.0,1.05,"August, 35.7 (2005)",Wed
8,3,10AM_noon,11.0,2005.0,2.81999,1.54,0.93,0.0,0.83,"August, 35.7 (2005)",Thu
8,3,10PM_midnight,11.0,2005.0,2.76999,1.99,0.49,0.0,0.43,"August, 35.7 (2005)",Thu
8,3,2AM_4AM,18.0,2005.0,2.49,2.04999,1.03,0.0,1.78,"August, 35.7 (2005)",Thu
8,3,2PM_4PM,14.5,2005.0,2.359995,1.565,0.94,0.0,1.1400000000000001,"August, 35.7 (2005)",Thu
8,3,4AM_6AM,14.5,2005.0,2.489995,1.815,1.2349999999999999,0.0,1.205,"August, 35.7 (2005)",Thu
8,3,4PM_6PM,11.0,2005.0,2.49,1.58,0.87,0.0,0.36,"August, 35.7 (2005)",Thu
8,3,6AM_8AM,11.0,2005.0,3.07999,1.87999,1.85,0.0,1.11,"August, 35.7 (2005)",Thu
8,3,6PM_8PM,18.0,2005.0,2.41,1.54,0.46,0.0,0.85,"August, 35.7 (2005)",Thu
8,3,8AM_10AM,18.0,2005.0,2.54999,1.71,1.05,0.0,1.78,"August, 35.7 (2005)",Thu
8,3,8PM_10PM,14.5,2005.0,2.6649950000000002,1.4300000000000002,0.975,0.0,1.125,"August, 35.7 (2005)",Thu
8,3,midnight_2AM,11.0,2005.0,2.49999,1.61,0.86,0.0,0.51,"August, 35.7 (2005)",Thu
8,3,noon_2PM,18.0,2005.0,2.38,1.45,0.83,0.0,1.86,"August, 35.7 (2005)",Thu
8,4,10AM_noon,12.0,2005.0,2.77999,1.49,1.08,0.0,0.43,"August, 35.7 (2005)",Fri
8,4,10PM_midnight,12.0,2005.0,2.65,1.87999,0.55,0.0,3.34999,"August, 35.7 (2005)",Fri
8,4,2AM_4AM,15.5,2005.0,2.56,1.759995,0.9750000000000001,0.0,1.095,"August, 35.7 (2005)",Fri
8,4,2PM_4PM,15.5,2005.0,2.334995,1.3900000000000001,0.9550000000000001,0.0,0.96,"August, 35.7 (2005)",Fri
8,4,4AM_6AM,12.0,2005.0,2.82999,2.09,0.34,0.0,0.55,"August, 35.7 (2005)",Fri
8,4,4PM_6PM,12.0,2005.0,2.37,1.29,0.92,0.0,1.93,"August, 35.7 (2005)",Fri
8,4,6AM_8AM,19.0,2005.0,2.64,1.9999900000000002,0.34,0.0,1.72,"August, 35.7 (2005)",Fri
8,4,6PM_8PM,19.0,2005.0,2.46,1.66,0.58,0.0,2.12,"August, 35.7 (2005)",Fri
8,4,8AM_10AM,15.5,2005.0,3.019995,2.04,1.065,0.0,1.12,"August, 35.7 (2005)",Fri
8,4,8PM_10PM,15.5,2005.0,2.344995,1.8599999999999999,0.9550000000000001,0.0,1.665,"August, 35.7 (2005)",Fri
8,4,midnight_2AM,19.0,2005.0,2.37,1.69,0.53,0.0,1.61999,"August, 35.7 (2005)",Fri
8,4,noon_2PM,19.0,2005.0,2.44,1.65,0.85,0.0,1.66,"August, 35.7 (2005)",Fri
8,5,10AM_noon,13.0,2005.0,2.99,1.71,0.69,0.0,1.76,"August, 35.7 (2005)",Sat
8,5,10PM_midnight,13.0,2005.0,2.82999,1.86999,0.79,0.0,2.02999,"August, 35.7 (2005)",Sat
8,5,2AM_4AM,16.5,2005.0,2.639995,1.885,1.06,0.0,1.815,"August, 35.7 (2005)",Sat
8,5,2PM_4PM,16.5,2005.0,2.385,1.655,0.99,0.0,1.8599999999999999,"August, 35.7 (2005)",Sat
8,5,4AM_6AM,13.0,2005.0,2.5899900000000002,1.9,0.54,0.0,2.11,"August, 35.7 (2005)",Sat
8,5,4PM_6PM,13.0,2005.0,2.21,1.52,0.66,0.0,1.77,"August, 35.7 (2005)",Sat
8,5,6AM_8AM,20.0,2005.0,2.82999,1.81,0.6,0.0,2.05999,"August, 35.7 (2005)",Sat
8,5,6PM_8PM,20.0,2005.0,2.28999,1.72,0.46,0.0,1.91,"August, 35.7 (2005)",Sat
8,5,8AM_10AM,16.5,2005.0,2.67,1.894995,1.29,0.0,1.855,"August, 35.7 (2005)",Sat
8,5,8PM_10PM,16.5,2005.0,2.4400000000000004,1.845,0.855,0.0,1.995,"August, 35.7 (2005)",Sat
8,5,midnight_2AM,20.0,2005.0,2.47,1.85,0.55,0.0,1.61,"August, 35.7 (2005)",Sat
8,5,noon_2PM,20.0,2005.0,1.99,1.42,0.56,0.0,1.91,"August, 35.7 (2005)",Sat
8,6,10AM_noon,14.0,2005.0,2.96,1.81,0.62,0.0,1.9999900000000002,"August, 35.7 (2005)",Sun
8,6,10PM_midnight,17.5,2005.0,2.604995,1.799995,0.69,0.0,3.185,"August, 35.7 (2005)",Sun
8,6,2AM_4AM,17.5,2005.0,2.624995,1.95,0.78,0.0,1.685,"August, 35.7 (2005)",Sun
8,6,2PM_4PM,17.5,2005.0,2.6100000000000003,1.714995,0.895,0.0,1.775,"August, 35.7 (2005)",Sun
8,6,4AM_6AM,14.0,2005.0,2.52999,1.8,0.64,0.0,2.16,"August, 35.7 (2005)",Sun
8,6,4PM_6PM,14.0,2005.0,2.49999,1.7499900000000002,0.8,0.0,1.97,"August, 35.7 (2005)",Sun
8,6,6AM_8AM,21.0,2005.0,2.66,2.08,0.68,0.0,2.53999,"August, 35.7 (2005)",Sun
8,6,6PM_8PM,21.0,2005.0,2.34,1.22,0.78,0.0,2.24,"August, 35.7 (2005)",Sun
8,6,8AM_10AM,17.5,2005.0,2.885,1.76,0.7949999999999999,0.0,1.8599999999999999,"August, 35.7 (2005)",Sun
8,6,8PM_10PM,17.5,2005.0,1.88,1.195,0.615,0.0,1.335,"August, 35.7 (2005)",Sun
8,6,midnight_2AM,21.0,2005.0,2.37,1.73,0.79,0.0,1.68,"August, 35.7 (2005)",Sun
8,6,noon_2PM,21.0,2005.0,2.72,1.61999,0.89,0.0,1.69,"August, 35.7 (2005)",Sun
9,0,10AM_noon,15.5,2005.0,3.6199950000000003,1.49,1.21,0.24000000000000002,0.03,"Sep, 33.4 (2005)",Mon
9,0,10PM_midnight,12.0,2005.0,3.6299900000000003,1.97,1.18,0.01,0.02,"Sep, 33.4 (2005)",Mon
9,0,2AM_4AM,15.5,2005.0,2.335,1.42,1.25,0.325,0.02,"Sep, 33.4 (2005)",Mon
9,0,2PM_4PM,12.0,2005.0,3.16,1.82,1.4,0.04,0.2,"Sep, 33.4 (2005)",Mon
9,0,4AM_6AM,12.0,2005.0,3.43,2.37,1.67,0.01,0.02,"Sep, 33.4 (2005)",Mon
9,0,4PM_6PM,19.0,2005.0,3.24999,1.74,0.99,0.34,0.02,"Sep, 33.4 (2005)",Mon
9,0,6AM_8AM,15.5,2005.0,3.299995,2.4850000000000003,1.13,0.2,0.02,"Sep, 33.4 (2005)",Mon
9,0,6PM_8PM,15.5,2005.0,2.234995,0.755,1.38,0.245,0.02,"Sep, 33.4 (2005)",Mon
9,0,8AM_10AM,19.0,2005.0,3.74,2.24,1.65,0.41,0.02,"Sep, 33.4 (2005)",Mon
9,0,8PM_10PM,15.5,2005.0,3.469995,1.835,1.15,0.15,0.02,"Sep, 33.4 (2005)",Mon
9,0,midnight_2AM,15.5,2005.0,2.6199950000000003,1.225,0.63,0.24,0.02,"Sep, 33.4 (2005)",Mon
9,0,noon_2PM,15.5,2005.0,3.14499,1.53,2.594995,0.32,0.035,"Sep, 33.4 (2005)",Mon
9,1,10AM_noon,20.0,2005.0,3.28999,1.51,2.45,0.74,0.02,"Sep, 33.4 (2005)",Tue
9,1,10PM_midnight,16.5,2005.0,3.84999,1.575,0.7250000000000001,0.15500000000000003,0.03,"Sep, 33.4 (2005)",Tue
9,1,2AM_4AM,16.5,2005.0,3.5849900000000003,1.9999950000000002,1.365,0.32,0.03,"Sep, 33.4 (2005)",Tue
9,1,2PM_4PM,16.5,2005.0,1.645,1.28,1.2,0.049999999999999996,0.02,"Sep, 33.4 (2005)",Tue
9,1,4AM_6AM,16.5,2005.0,3.524995,1.355,1.6,0.215,0.02,"Sep, 33.4 (2005)",Tue
9,1,4PM_6PM,13.0,2005.0,3.47,1.37,0.95,0.34,0.02,"Sep, 33.4 (2005)",Tue
9,1,6AM_8AM,13.0,2005.0,3.44,1.35,1.57,0.01,0.03,"Sep, 33.4 (2005)",Tue
9,1,6PM_8PM,16.5,2005.0,2.514995,1.045,0.77,0.22,0.03,"Sep, 33.4 (2005)",Tue
9,1,8AM_10AM,16.5,2005.0,3.504995,1.984995,1.32,0.305,0.02,"Sep, 33.4 (2005)",Tue
9,1,8PM_10PM,20.0,2005.0,1.66,0.62,0.73,0.03,0.03,"Sep, 33.4 (2005)",Tue
9,1,midnight_2AM,20.0,2005.0,3.5899900000000002,1.65,1.6,0.49,0.02,"Sep, 33.4 (2005)",Tue
9,1,noon_2PM,16.5,2005.0,3.03499,1.714995,1.835,0.42,0.03,"Sep, 33.4 (2005)",Tue
9,2,10AM_noon,17.5,2005.0,2.8699950000000003,1.859995,1.245,0.44999999999999996,0.02,"Sep, 33.4 (2005)",Wed
9,2,10PM_midnight,21.0,2005.0,0.49,0.07,0.54,0.43,0.03,"Sep, 33.4 (2005)",Wed
9,2,2AM_4AM,17.5,2005.0,2.259995,0.825,0.79,0.015,0.025,"Sep, 33.4 (2005)",Wed
9,2,2PM_4PM,17.5,2005.0,3.015,1.21,0.87,0.815,0.025,"Sep, 33.4 (2005)",Wed
9,2,4AM_6AM,17.5,2005.0,3.514995,1.31,0.885,0.025,0.025,"Sep, 33.4 (2005)",Wed
9,2,4PM_6PM,17.5,2005.0,2.13,0.985,0.645,0.53,0.025,"Sep, 33.4 (2005)",Wed
9,2,6AM_8AM,17.5,2005.0,3.43499,1.6400000000000001,0.96,0.015,0.025,"Sep, 33.4 (2005)",Wed
9,2,6PM_8PM,14.0,2005.0,1.12,0.1,0.52,0.72,0.03,"Sep, 33.4 (2005)",Wed
9,2,8AM_10AM,14.0,2005.0,3.44,1.55,1.41,0.12,0.03,"Sep, 33.4 (2005)",Wed
9,2,8PM_10PM,17.5,2005.0,1.04,0.52,0.7050000000000001,0.485,0.02,"Sep, 33.4 (2005)",Wed
9,2,midnight_2AM,17.5,2005.0,1.655,0.565,0.695,0.025,0.025,"Sep, 33.4 (2005)",Wed
9,2,noon_2PM,21.0,2005.0,3.06999,0.91,0.97,0.98,0.02,"Sep, 33.4 (2005)",Wed
9,3,10AM_noon,15.0,2005.0,3.0899900000000002,2.01999,1.69,0.01,0.32,"Sep, 33.4 (2005)",Thu
9,3,10PM_midnight,15.0,2005.0,3.01999,1.1,0.81,0.31,0.03,"Sep, 33.4 (2005)",Thu
9,3,2AM_4AM,15.0,2005.0,2.11,0.6,0.64,0.01,0.03,"Sep, 33.4 (2005)",Thu
9,3,2PM_4PM,15.0,2005.0,2.93,1.76,1.74,0.49,0.04,"Sep, 33.4 (2005)",Thu
9,3,4AM_6AM,11.5,2005.0,3.7349900000000003,1.6400000000000001,0.845,0.01,0.065,"Sep, 33.4 (2005)",Thu
9,3,4PM_6PM,15.0,2005.0,3.7,1.82,1.41,0.6,0.04,"Sep, 33.4 (2005)",Thu
9,3,6AM_8AM,15.0,2005.0,3.71,1.87999,1.1,0.01,0.03,"Sep, 33.4 (2005)",Thu
9,3,6PM_8PM,15.0,2005.0,3.3599900000000003,1.67,1.24,0.51,0.05,"Sep, 33.4 (2005)",Thu
9,3,8AM_10AM,15.0,2005.0,2.03999,2.25999,1.78,0.01,0.03,"Sep, 33.4 (2005)",Thu
9,3,8PM_10PM,15.0,2005.0,3.24999,1.69,1.24,0.41,0.06,"Sep, 33.4 (2005)",Thu
9,3,midnight_2AM,15.0,2005.0,2.09499,0.6699999999999999,0.575,0.01,0.035,"Sep, 33.4 (2005)",Thu
